#Cfactor 0.00114069
Recipient	BRZ1261	BRZ1269	BRZ1270	BRZ1271	BRZ1275	BRZ1276	BRZ1437	BRZ1438	BRZ1439	BRZ1440	BRZ1441	BRZ1443	BRZ1444	BRZ1445	BRZ1446	BRZ1447	BRZ1448	BRZ1449	BRZ1450	BRZ1459	BRZ1461	BRZ1465	BRZ1466	BRZ1468	BRZ1470	BRZ1473	BRZ1479	BRZ1480	BRZ1481	BRZ1485	BRZ1486	BRZ1487	BRZ1488	BRZ1489	BRZ1503	BRZ1510	BRZ1511	KEY1155	KEY1156	KEY1158	KEY1159	KEY1160	KEY1163	KEY1164	KEY1165	KEY1166	KEY1167	KEY1168	KEY1169	KEY1170	KEY1171	KEY1172	KEY1173	KEY1174	KEY1175	KEY1176	KEY1177	KEY1178	KEY1179	KEY1180	KEY1181	KEY1183	KEY1184	KEY1185	KEY1186	KEY1187	KEY1188	KEY1189	KEY1191	KEY1370	KEY1371	KEY1372	KEY1373	KEY1374	KEY1375	KEY1376	KEY1377	KEY1378	KEY1379	KEY1383	KEY1392	KEY1393	KEY1397	KEY1399	KEY1403	KEY1404	KEY1405	KEY1406	KEY1407	KEY1409	KEY1410	KEY1411	MRT1299	MRT1300	MRT1301	MRT1302	MRT1303	MRT1304	MRT1305	MRT1306	MRT1307	MRT1308	MRT1309	MRT1310	MRT1315	MRT1316	MRT1317	MRT1318	MRT1319	MRT1320	MRT1321	MRT1322	MRT1323	MRT1324	MRT1325	MRT1326	MRT1327	MRT1328	MRT1329	MRT1333	MRT1335	MRT1336	MRT1337	MRT1338	MRT1339	MRT1340	MRT1341	MRT1342	MRT1343	MRT1347	MRT1348	MRT1349	PNS792	PNS793	PNS794	PNS795	PNS796	PNS797	PNS798	PNS799	PNS800	PNS801	PNS802	PNS803	PNS808	PNS809	PNS810	PNS811	PNS812	PNS813	PNS814	PNS815	PNS818	PNS819	PNS821	PNS823	PNS826	PNS827	PNS829	PNS830	PNS831	PNS833	PR1038	PR1042	PR1043	PR1047	PR1050	PR1051	PR1052	PR1053	PR1054	PR1055	PR1056	PR1057	PR1058	PR1060	PR1061	PR1062	PR945	PR949	PR950	PR951	PR952	PR953	PR954	PR955	PR957	PR958	PR960	PR961	PR963	PR964	PR965	PR966	PR968	PR971	PR975	PR976	PR977	PR979	SCA1195	SCA1196	SCA1197	SCA1198	SCA1199	SCA1200	SCA1201	SCA1203	SCA1204	SCA1206	SCA1208	SCA1212	SCA1213	SCA1214	SCA1216	SCA1217	SCA1218	SCA1220	SCA1221	SCA1222	SCA1223	SCA1224	SCA1225	SCA1226	SCA1227	SCA1230	SCA1231	SCA1232	SCA1233	SCA848	SCA854	SCA871	SCA874	SCA880	SCA896	SCA897	SCA916	SCA917	SCA918	SCA919	SCA921	SCA922	SCA924	SCA925	SCA926	SCA927	SCA929	SCA930	SCA931	SCA932	SCA933	TX1098	TX1099	TX1100	TX1101	TX1105	TX1107	TX1110	TX1111	TX1120	TX1123	TX1125	TX1126	TX1127	TX1128	TX1130	TX1131	TX1132	TX1133	TX1134	TX1135	TX1136	TX1138	TX1140	TX1142	TX1143	TX1144	TX1145	TX1146	VZ1000	VZ1001	VZ1002	VZ1004	VZ1005	VZ1006	VZ1010	VZ1019	VZ1020	VZ1027	VZ1029	VZ671	VZ672	VZ673	VZ674	VZ675	VZ676	VZ677	VZ678	VZ679	VZ680	VZ681	VZ682	VZ684	VZ685	VZ686	VZ687	VZ688	VZ689	VZ690	VZ691	VZ692	VZ693	VZ694	VZ695	VZ701	VZ702	VZ703	VZ705	VZ706	VZ707	VZ708	VZ995	VZ996	VZ997
BRZ1261	0	5.02159	5.09092	5.05897	4.94777	4.98115	4.99877	4.9114	4.97537	4.89265	4.96339	5.10278	5.10994	5.00977	5.0362	5.00087	5.00202	4.90123	4.91631	5.08056	4.96679	4.96781	5.01907	4.93967	5.01604	5.18604	4.98674	5.1217	5.0026	5.04163	4.96864	4.98418	5.07292	4.92526	5.00572	4.98953	5.01431	5.01081	5.22745	5.04913	5.07246	4.98496	4.99985	5.00428	5.13722	4.987	5.09025	5.08523	4.95713	4.92871	4.99335	5.00092	4.95509	4.97905	4.94786	5.00923	5.18875	5.01525	4.85309	4.93526	5.11639	4.86948	4.91829	5.07449	4.92297	5.05323	4.91631	4.97125	4.95876	5.1003	5.11352	5.03489	5.00705	5.14195	4.9731	4.96099	5.01006	5.03397	5.07052	5.10341	5.10019	5.04942	5.00421	5.13579	4.96442	4.87837	4.96426	4.98239	4.96149	5.05541	5.12352	4.97851	5.05371	4.95939	5.07199	5.12159	5.07601	4.983	4.93969	4.94617	5.04002	5.1242	5.02572	4.92531	5.09311	5.04877	5.08497	5.06377	4.94073	4.93854	5.01637	4.99485	5.06342	4.95751	5.04738	5.06638	4.94746	5.00579	4.98621	4.93429	5.10264	5.06692	4.97102	4.98314	5.02559	4.8682	5.1403	4.97244	4.95104	5.03816	4.98191	4.89995	4.99538	5.08259	4.97217	5.00147	4.9172	5.12157	4.96472	4.99563	4.92155	5.24889	5.12699	4.94827	4.95802	4.9582	4.95896	5.00483	4.98377	5.05634	4.91326	5.01336	5.02464	5.12008	5.00627	5.2028	4.93444	5.0087	5.06239	4.9094	5.06458	4.9035	4.85862	4.93933	5.09528	5.05224	5.15954	4.94513	4.94081	4.90867	5.04952	5.08153	4.97604	4.98117	4.99221	4.95093	4.97523	4.94076	5.09264	4.94203	4.97548	4.91738	5.04917	5.04133	5.04216	5.02774	4.9378	5.0661	5.00604	5.1433	4.997	5.12833	5.13914	4.98458	5.00647	4.94719	5.11037	4.965	5.03135	5.03307	5.05172	5.00329	4.94349	5.01257	5.21145	4.98195	4.93695	4.98873	5.03456	4.92474	4.8831	5.0568	4.92374	4.98705	5.16115	4.94904	5.00403	4.91596	4.95104	4.90372	5.03866	5.01491	5.11877	5.09016	4.96486	5.02995	5.03815	5.00763	5.16325	4.9973	4.97401	5.10397	4.90783	4.94347	5.08995	5.05283	5.01462	4.99467	5.14611	5.0135	4.94651	4.93307	4.95847	5.11063	5.01524	5.03477	5.01458	4.98161	5.08404	5.20466	5.03372	5.08169	4.93199	4.95006	4.94644	4.97851	5.00559	4.95621	5.09894	4.96878	4.98861	4.92967	5.07753	5.01122	5.06093	4.98953	5.00396	4.86561	5.03388	4.96557	5.01647	4.88056	5.07581	4.91879	4.98107	4.98513	4.96983	4.89186	4.87595	5.00382	4.97396	5.08026	4.98374	5.11494	4.9919	4.94407	4.99404	4.85372	5.02547	4.91533	5.0839	5.07576	4.95954	4.91891	4.98704	4.94556	4.97946	4.96286	5.00845	4.97223	5.0122	5.20104	4.98978	5.02875	5.02529	4.95245	4.97648	4.94227	5.11297	4.92523	5.01593	5.17511	4.9426	4.94197	5.15991	4.97897	4.98076	4.99478	4.95395	4.90799	5.0965	4.97414	5.10192	5.10694
BRZ1269	5.02361	0	5.00707	5.18654	4.96518	4.90702	4.96949	4.96202	5.05358	4.91881	5.00445	5.04891	4.89043	4.98898	5.00748	4.92118	5.12889	4.99705	4.91795	4.91797	4.91748	4.97958	4.98301	4.88338	4.92501	5.24551	5.11708	5.14964	5.15829	5.01639	5.00484	5.2052	4.93179	4.98128	4.98288	4.98569	4.96437	5.0342	4.98713	5.06072	4.98927	4.98794	5.03157	5.04667	5.03565	4.93539	5.03305	5.00695	4.92952	5.05452	5.05965	5.05947	5.01926	4.89128	4.98458	4.97769	5.01393	5.13972	5.02397	5.02339	4.93077	5.0621	4.95099	5.05661	4.88723	4.89151	4.98368	4.98605	4.90795	5.08907	5.05175	4.95469	5.17351	4.88848	4.93101	5.02943	5.0773	4.9587	4.94865	4.96708	5.18762	4.97999	4.90262	4.98316	5.00329	4.96811	5.26624	5.08149	4.98875	5.15823	4.99907	4.99338	5.02487	4.97024	4.97995	5.06455	4.97033	4.9225	5.03349	4.91451	4.99092	5.00438	4.99021	4.98277	5.00878	4.88104	5.02695	5.00726	5.13566	5.06787	5.27789	5.01809	4.93719	4.92886	5.11137	4.92358	5.00054	5.07469	5.02111	4.95791	4.96703	5.00303	5.01857	4.93381	4.92944	4.88498	4.95795	4.90371	4.90085	4.97599	4.95743	4.95208	5.11316	5.05374	5.04587	5.02649	5.08781	5.01026	5.00576	5.10143	4.87586	5.0092	4.98931	5.00707	4.99175	4.96239	4.93726	5.13922	5.13701	4.95865	5.0989	5.0956	4.95046	5.0101	5.00551	4.98526	5.05773	4.9783	4.91817	4.9556	5.09494	4.96656	4.99856	5.00642	5.1276	5.15128	4.91025	4.97919	5.00701	4.96376	4.98839	5.40242	4.90374	5.09578	4.9574	5.04932	4.93963	5.108	5.05283	4.96055	4.95741	4.99148	4.97238	4.98489	5.17578	5.26382	5.06651	5.08508	4.92619	4.95721	5.01622	5.08977	4.98784	4.96505	4.87361	5.10251	4.98164	5.03301	4.96195	5.00847	5.03371	4.92883	5.03239	5.17761	5.14055	4.9789	4.98749	4.94221	4.93906	4.91648	5.02369	4.979	5.05186	4.97001	4.93166	5.01446	5.03174	5.13809	4.96877	5.06307	4.98984	5.01885	5.01245	5.11837	5.06191	5.0136	4.91116	5.02463	5.04323	5.11008	5.05166	5.00607	4.9809	5.16772	5.14425	5.04086	4.99881	5.0682	5.07574	5.09246	5.02667	5.00235	5.01788	5.03469	5.08089	4.96993	4.95725	4.98875	4.94082	4.86433	4.97539	5.03561	5.23179	4.99393	4.96302	4.97905	4.89766	5.12523	4.95109	4.98028	4.94339	4.97	5.03581	5.01787	5.01921	4.93126	5.02985	4.98945	4.91373	4.87407	4.98285	4.89748	4.89006	4.92501	4.88204	4.96909	4.87897	5.01472	4.9947	5.07248	5.01664	4.98917	5.03623	4.95284	4.9975	5.10713	5.01834	5.06272	5.01349	5.02851	5.07596	4.93784	4.99177	4.97172	5.18801	5.01555	5.00546	4.86931	4.95964	5.13586	4.96257	4.98199	5.00062	5.01044	5.0077	4.9551	5.12772	4.95173	4.97708	4.97009	4.97944	4.95924	4.94978	5.15688	5.01394	4.85441	5.21115	4.94623	4.95756	4.93059	4.92597	4.99626	5.15628	5.2178
BRZ1270	5.09105	5.00691	0	5.25776	5.05392	5.01661	4.97119	4.9389	5.0174	5.119	5.09022	5.00257	4.95109	4.97365	4.96704	5.06217	4.96059	4.91812	4.96943	5.0161	4.99077	4.97063	4.92116	4.93784	5.04531	4.9423	4.99105	4.96016	4.99762	4.91198	4.94819	4.91757	5.025	4.99679	4.93925	5.05127	5.10943	4.9692	4.91254	4.99336	5.02368	4.99727	5.01459	5.11123	4.9293	5.02302	4.95507	5.11943	4.93378	4.93305	5.02654	4.95509	5.12663	4.98761	5.04999	4.93157	5.00125	5.07765	4.95771	4.99796	5.02458	4.92795	5.14611	4.96361	4.98027	4.89224	4.98461	4.9291	5.05572	5.14317	5.04678	5.01579	4.95859	4.94696	4.97569	4.90529	5.05018	5.00891	4.98581	4.94837	4.958	4.9671	5.00377	5.01988	5.14316	4.98745	4.96435	4.98742	5.03062	5.02476	4.95806	4.96008	4.96811	4.95407	5.07614	5.00387	5.03281	5.04047	4.96955	5.00615	4.98652	4.95623	4.98414	5.01745	5.02491	4.95797	5.0675	5.04275	5.0035	4.97398	4.966	4.9719	5.02908	5.08679	5.1574	5.03527	5.01949	4.99111	5.05275	4.96036	5.01974	5.04558	4.98742	4.9534	4.86635	4.99404	4.98465	4.96275	5.01033	4.94431	4.95671	4.98032	4.98827	5.02649	5.04007	5.01291	4.9422	4.99399	4.93833	4.98078	5.09842	4.93561	4.99706	5.01151	5.10859	5.0235	5.05257	5.07289	4.98205	5.02135	5.08589	4.99588	4.96946	4.973	4.97015	5.08849	4.96715	4.9675	4.97304	4.96717	5.05799	4.9129	5.03229	5.00454	4.99549	5.04858	5.01497	4.93105	4.92116	4.99111	5.01034	4.91443	4.96597	4.91538	4.96941	4.99287	5.08203	4.93507	5.02384	5.06908	4.96043	4.95084	5.00175	5.07962	4.92714	5.09089	5.07698	4.98654	5.11586	4.95776	5.03115	5.0013	4.98948	5.01548	4.96481	4.97628	4.97031	4.99717	5.02632	4.93772	5.15337	4.965	4.93801	5.08364	4.97065	4.94645	5.07462	4.9223	4.96504	5.16258	5.06147	5.00777	5.06386	5.11277	5.24577	5.00378	5.16882	5.00972	5.1218	5.06019	4.92221	4.98874	4.98769	5.17642	4.92	5.08226	5.09286	4.97719	5.04727	5.05104	5.10315	5.01313	4.90509	4.9968	5.0407	5.02555	5.08936	5.0326	4.94735	5.03554	5.00057	4.9487	4.93159	4.96002	5.04283	4.96549	5.02691	4.9561	5.00901	5.02815	4.98549	5.01359	5.06461	4.94526	5.00945	4.95432	4.93809	5.02976	4.96429	5.03705	5.02245	5.10893	4.99927	5.11286	4.95484	5.06268	5.07235	4.93628	4.90096	4.95521	5.09866	4.97167	4.97001	5.10953	5.13405	5.01789	4.97211	5.1	4.93243	5.00724	5.07917	5.07765	5.02863	4.99387	4.98459	4.98348	4.99701	5.01406	4.9535	5.03984	5.03611	5.05564	5.06646	5.03847	5.0274	4.97532	4.94263	5.03795	4.99695	4.99269	5.04035	4.94318	5.03547	5.27994	5.07748	5.26888	4.98443	4.92905	5.04832	5.03901	5.04465	4.94888	5.05935	4.99179	5.028	5.08668	4.91249	4.93415	5.01884	5.06065	4.86833	4.99736	5.11072	5.21292
BRZ1271	5.05787	5.18684	5.25778	0	4.98263	4.99848	5.0345	5.21856	5.08679	5.14424	4.98279	4.95849	5.0621	5.05793	4.97433	5.06745	5.03788	5.00632	5.0857	5.03053	4.90413	4.94979	4.93638	4.94842	5.00037	4.89148	5.01662	5.12905	5.0952	4.98886	4.97137	5.02868	4.90829	5.02404	5.09604	5.05924	5.05008	4.97664	4.97656	4.93151	5.04291	4.95388	5.10387	5.10442	4.98006	4.99844	5.04834	4.95947	4.9604	4.94575	5.05733	5.10031	5.09684	5.0221	5.05385	4.94992	5.06291	5.0312	5.02162	4.97243	5.02862	5.07383	4.95471	5.15027	4.99279	5.14326	5.01739	5.00126	4.98638	4.98454	4.99501	4.9961	4.9839	4.95589	4.99184	4.91666	5.09136	5.01976	4.94551	4.91691	4.95981	4.95198	4.94362	4.91467	4.93254	5.05168	5.12338	5.09272	4.96064	5.02247	4.98234	4.98296	5.08129	5.02204	4.90515	4.93499	5.00103	5.06061	4.97383	5.00472	4.99298	5.03393	4.89906	4.98354	4.93209	4.95804	4.97228	5.05058	4.95778	5.14925	5.00844	5.08744	4.98223	4.93897	4.90262	5.05205	4.91078	4.93169	5.0645	4.91861	5.0882	5.10911	4.98516	4.96936	4.99111	4.9668	4.97783	4.86091	5.00758	4.90439	4.92542	4.92186	5.00958	4.88963	5.08951	5.10638	5.06891	4.96441	4.91771	4.97427	4.98262	4.95601	5.09282	5.01665	4.95896	4.99637	5.09606	5.00546	4.95808	5.03216	4.91058	4.96821	4.95247	4.92441	4.91973	5.18217	5.01125	5.10539	5.05325	4.94196	5.08777	4.86168	4.9917	4.89405	4.98217	4.91545	4.94222	4.95982	5.04804	4.93743	4.97134	5.35793	5.11282	5.0754	5.06686	5.10136	4.96629	5.0261	5.0934	5.1	5.15311	5.01856	5.01296	4.95699	5.24187	4.9967	5.06939	5.03358	5.22064	5.01193	5.01933	5.07072	5.04491	4.90898	4.93173	4.94603	4.932	5.02764	4.97478	5.00134	5.0245	4.99498	4.97339	5.08281	4.91969	5.02369	5.0439	4.95663	5.01077	5.02484	4.93746	4.95798	4.97276	4.99079	5.22149	4.9282	5.02083	5.20352	5.07658	4.94777	4.93073	5.02037	4.9861	4.94964	4.88857	5.04548	4.94048	5.00167	5.04912	5.08816	5.04514	5.00546	4.87363	5.10155	5.07424	5.1462	5.1628	4.91936	4.99231	4.96953	4.90345	4.93055	4.98296	4.88082	4.99646	4.99132	5.17996	5.01061	4.94577	5.04273	5.03523	5.00144	4.92713	4.99388	5.0834	4.95645	5.09507	4.99218	5.01127	4.92918	5.00506	5.01569	4.96616	5.0089	4.97492	4.98801	5.05685	4.91623	4.95411	4.83228	4.99266	4.90324	5.02365	5.00565	5.11897	4.91976	4.9862	5.33431	4.92453	4.94185	5.03901	4.99635	5.02792	4.9368	5.04877	5.06835	4.93958	4.92897	4.92303	5.00318	5.13526	5.07405	5.05624	4.94929	5.02989	5.15506	4.96701	4.91671	5.00892	5.03	5.05561	4.92664	5.10499	4.96085	5.05328	5.02237	4.94993	5.05611	4.9821	4.95406	4.94769	5.06177	4.94437	4.99038	4.94678	5.11655	5.00902	5.03927	5.02367	5.10533	4.93522	5.00874	5.09093	5.00485
BRZ1275	4.94783	4.96506	5.05493	4.98287	0	5.08121	4.95107	5.04505	4.94974	5.00145	5.18176	4.94417	4.98132	4.97264	5.08969	4.95205	4.97656	5.01365	5.01903	5.06845	4.89718	5.12209	5.00628	4.95443	5.09143	4.95492	5.10798	5.0545	4.97397	5.04118	4.89403	4.96693	4.97529	5.10378	4.90358	4.85735	4.9144	4.96505	5.03013	5.00489	4.90338	4.95572	4.93599	5.01224	5.07572	4.90566	4.93273	4.96901	5.14519	4.96503	4.95772	4.89749	5.14325	4.98668	5.0123	4.9406	4.98933	5.08778	4.91844	4.89333	5.09542	4.98436	4.9245	5.09455	5.00983	4.89276	4.99896	5.00504	4.96953	5.00109	4.99581	5.04475	4.99557	4.92194	5.15921	5.13676	4.99909	5.11535	4.96056	5.01254	5.02708	4.99359	5.07272	4.86941	5.1621	5.06828	5.3476	4.92584	4.89185	4.88836	4.93331	4.92375	5.0269	4.98902	4.96986	5.06799	4.96747	4.96008	5.12256	5.03102	4.98871	5.14703	5.17093	4.97049	4.98968	5.0564	5.10075	4.99327	5.01651	5.01504	4.95722	5.01468	4.97446	5.00271	4.97008	4.96167	5.00627	4.94131	5.03864	5.07385	4.96047	5.08779	4.96224	4.81721	4.93326	5.1637	4.98945	5.00524	5.07752	4.98311	4.93278	4.88866	4.93989	4.98498	4.97759	5.12575	4.98029	4.99744	5.0237	5.16288	5.02383	5.02384	4.94272	5.06601	5.12623	5.00295	5.03466	4.98308	5.15342	4.95131	5.04151	5.07143	4.96998	5.07877	4.95693	5.00228	5.02241	5.08719	5.17687	5.21535	5.13602	4.84098	5.02337	5.10032	5.14729	4.94745	4.9521	5.07871	4.89689	4.99426	4.9026	4.96373	4.94292	4.99851	4.87579	4.91543	5.02755	4.91595	4.95725	5.07738	4.94009	4.96946	4.92864	5.04829	5.17261	5.08421	5.28692	4.98101	4.88282	5.08912	5.08699	5.07524	4.90393	4.99393	4.94373	4.941	5.18706	4.93651	5.01744	5.00075	4.89804	5.09475	4.97486	5.09479	4.94463	5.06905	5.04876	5.09227	5.16517	5.09024	5.07873	5.32901	4.95891	4.89264	5.03027	4.94726	4.94001	5.00884	4.96125	5.18565	4.97739	5.11033	5.00217	4.8941	4.87811	5.03851	4.95749	4.8941	4.9973	5.09324	4.91532	4.95744	4.97942	4.87412	4.91497	4.91662	4.94299	4.95536	4.93394	5.15671	5.00973	4.91358	5.044	4.9726	4.95322	5.03937	4.96484	4.90526	4.9254	4.94944	5.00505	4.94518	5.06082	5.08163	5.06705	5.17194	5.04505	4.92322	4.95428	4.88417	5.05463	4.97368	5.12378	5.01648	5.07621	5.16721	4.91874	4.9188	4.95932	4.91171	4.98011	4.89417	5.10313	5.08444	4.93728	4.9211	4.97047	4.88328	4.92191	5.21401	4.98669	4.99915	5.04364	4.95107	4.99669	5.31019	5.01653	4.96577	4.96961	4.97899	4.90819	5.18052	5.20231	4.93949	4.92009	5.0219	4.95863	4.92092	4.94038	4.98643	4.92872	5.07396	4.99517	5.08382	5.08968	5.11003	5.09037	5.09821	4.98358	5.11505	4.97349	4.91238	4.97809	5.2972	4.86291	4.97089	5.06214	5.07177	5.16373	4.9601	5.00087	4.99312	5.07421	5.21164
BRZ1276	4.98105	4.90679	5.01887	4.99844	5.081	0	5.01853	5.10465	4.97872	4.88993	4.91406	5.20863	5.05836	5.04291	5.04509	4.97353	5.01817	4.9487	5.03953	4.98981	5.06944	5.16907	5.12866	4.95136	5.03314	4.97989	4.99939	5.03734	5.03891	5.09874	4.98413	5.09654	4.98409	4.92596	5.01749	4.98426	5.03257	5.00754	4.98627	4.89498	4.97294	4.97375	4.97708	5.1018	5.14999	5.09256	5.01801	5.00001	5.02388	5.20707	5.05541	5.02514	4.99233	4.94959	5.1151	4.97104	5.05552	4.89045	4.95549	5.13745	5.10458	5.01342	5.09584	4.94596	5.08901	4.95075	5.19754	4.98724	5.02984	4.99994	5.10449	5.07325	4.97186	5.11967	5.165	5.02472	5.03544	4.92678	4.94723	4.9978	4.89855	4.98417	4.99011	4.88915	4.95093	5.09409	4.92325	4.97969	5.00779	5.08096	4.89584	5.11181	5.04364	5.15989	5.04165	5.11407	5.09033	4.96503	4.96871	5.23651	5.00199	4.9955	5.00897	5.001	4.98256	5.11185	4.99522	4.94154	4.959	4.94294	4.97778	5.05994	4.98377	4.96179	5.12817	5.00693	4.99291	5.00236	4.95028	5.18539	5.11592	5.12555	4.91565	5.14989	4.92129	4.98245	5.04909	4.97519	5.03668	4.86833	4.98479	4.89842	5.13059	4.97837	5.02488	5.0402	4.97334	4.97684	4.99482	5.01638	5.01265	5.03822	4.99223	5.23963	4.91805	4.97942	4.98146	5.00618	4.9959	5.01016	4.91708	5.17902	5.02121	4.96051	5.01337	5.03507	4.90586	4.88618	5.09153	4.97477	4.91288	5.05787	5.01879	5.19468	5.04253	4.95556	5.04844	4.94346	5.02571	5.10776	5.03354	4.90321	5.0116	4.9577	5.04111	4.96222	4.98784	4.95575	4.94617	4.93328	4.94219	4.90251	5.0706	5.0439	5.08281	5.14907	5.02604	4.96002	5.08143	4.87103	4.96995	5.02199	5.09255	4.92469	4.97985	5.09203	5.07627	4.88418	5.06269	4.88055	5.20397	4.92254	4.97872	4.96926	5.05242	5.02404	4.96519	4.96944	5.01262	5.02376	4.94225	5.04481	5.07785	5.07984	5.01579	4.94035	4.87156	4.96477	5.01878	4.9345	5.04145	4.90696	4.91945	4.993	4.91542	4.99409	5.05839	4.96277	5.08449	5.04665	5.03685	5.01827	4.85472	4.89881	5.00751	5.08816	4.97578	4.95903	5.05755	4.89077	4.89586	4.96845	5.09599	5.05583	4.97006	4.96852	5.09228	4.96138	5.001	5.08407	5.06924	4.96239	4.94155	4.95519	4.99438	5.09628	5.00741	4.91443	5.00108	5.10506	5.00354	4.92893	5.06379	5.07757	4.95669	5.14216	5.02939	5.02219	4.89267	4.88437	4.80694	5.01409	5.03563	4.95515	4.9828	4.94591	4.89122	4.92596	5.06164	5.02554	4.93698	4.88748	4.9937	5.05353	4.88999	5.09119	4.9077	5.12116	4.94579	5.04851	5.0942	5.03145	4.99318	5.0233	4.92963	4.97954	4.99222	5.09026	4.98048	4.95215	4.96385	5.08733	4.99512	5.01309	5.01824	4.96411	4.99536	5.01416	5.06177	5.01008	4.99903	5.13636	4.90974	5.21108	5.03264	5.04954	4.93542	5.02003	4.98303	4.97003	4.96947	5.06628	5.02372	4.94967
BRZ1437	4.99873	4.9692	4.9711	5.03404	4.95231	5.01582	0	5.2023	5.05836	5.01399	4.99345	5.04872	5.04076	5.18129	5.06902	5.10036	4.94341	5.06861	4.98863	4.92101	4.91428	4.96392	4.98917	5.04381	5.01674	5.01376	5.01612	4.97859	4.99481	4.94927	5.09969	4.99282	5.03688	4.98532	4.94725	4.94718	4.99657	5.01999	4.94119	5.11172	5.14215	5.02341	4.97148	5.11526	5.00766	5.07732	4.9149	4.97287	5.03207	5.03374	4.92557	4.92894	4.98567	4.90702	5.00885	4.95221	5.00502	4.96824	4.94684	5.03116	5.06901	4.966	5.0384	4.90555	5.06294	4.89106	4.97813	4.98532	5.11187	4.97054	5.01906	4.97363	5.04704	4.93123	5.0664	5.0434	4.95327	4.9497	4.94492	5.07331	4.97007	5.05442	5.08857	5.01163	4.89162	4.96655	4.87403	4.97979	4.9078	5.12481	5.17663	4.96058	5.0284	5.07827	5.07109	5.04707	5.02868	5.04928	5.09382	5.10421	5.0531	4.93744	5.01	4.93748	5.13962	4.97311	4.99275	4.97215	5.0979	5.08987	5.08581	5.04925	4.96938	5.00513	5.04512	4.98443	5.02632	5.01157	5.02927	4.99664	5.12309	5.02007	4.91063	4.87729	4.9804	4.96945	5.00692	4.89236	4.94316	4.86067	5.03461	4.92746	5.06893	4.99985	5.01554	5.02103	5.05218	5.11867	4.93884	5.12202	5.01015	4.98125	5.04522	5.07057	4.99114	4.95494	5.04994	5.06265	4.93439	4.9302	5.06219	5.01675	5.04977	5.01094	4.9531	5.08006	4.99966	5.00175	4.98001	4.97356	5.02405	4.92111	4.975	4.94972	5.01628	4.98781	4.91415	4.9466	5.06572	4.91298	4.97635	5.03681	5.02013	5.00964	5.14373	4.94359	4.99312	5.03251	5.01643	4.90172	4.97549	4.95534	4.95227	5.04374	5.29767	5.02043	5.03074	5.0228	5.01272	4.9634	5.17161	4.95113	5.0536	4.93674	5.0533	4.96405	4.89674	4.97451	5.11859	4.88994	5.21718	4.94096	4.9117	4.90968	4.9571	4.96463	4.99076	4.9307	4.97754	5.0785	5.04643	4.91255	4.894	4.96576	4.91958	5.19542	5.05459	5.05715	5.05306	4.98668	5.13837	4.8986	4.95424	5.24753	5.09014	4.94904	4.99993	4.92603	4.98873	4.93555	4.98005	4.99479	5.07156	5.01576	5.05032	4.94537	4.94436	4.96305	4.98317	4.91571	4.99877	4.92078	5.07061	5.01222	5.1008	5.21361	5.17066	5.25904	4.92097	4.95188	5.00149	5.04248	4.95012	5.11209	4.9497	5.00201	5.03418	5.04563	5.0581	4.88714	4.9416	5.08493	4.97277	4.92782	5.03626	4.96617	5.02071	5.00885	4.94292	4.94543	4.9197	4.8671	5.05901	5.0353	4.9486	4.88251	4.85414	4.91291	5.00074	5.08309	5.03887	5.08995	5.13976	5.22181	5.04497	5.09014	4.90879	4.95642	5.00263	4.9458	5.02691	4.89308	4.97392	5.01064	5.04877	5.30607	5.04092	5.10775	5.12123	4.95747	4.99889	5.00361	5.00114	4.97885	5.03204	4.9776	5.00117	5.04934	5.14835	5.01103	5.16326	4.94617	5.12487	4.98628	5.03252	4.93735	5.24315	4.92771	5.00049	4.98638	4.90727	5.00915	4.95723	5.09247
